"id","textDisplay","authorDisplayName","publishedAt"
"UgyMx3JMJ4GtoRG2COh4AaABAg","I&#39;m also trying to follow my dream and I wish found all them come true and begin a humble life and make something I never made it before when my dream come true  <br>Yes the person who doesn&#39;t have a dream is useless man and at the end he&#39;ll find his way  so much struggle more than he&#39;s been imagined  <br>So please guys puts a clear dream if you wanna be an awesome guys <br>My greetings from Egypt to all the nations here in your humble channel ❤️❤️❤️❤️","@kemoallam3352","2022-12-21T07:13:49Z"
"UgxoT5_DQmPqp_j_OYl4AaABAg","Hi from KSA","@user-su4fd6no5q","2022-12-20T23:15:24Z"
"UgzbtBx1TofC8am_PGd4AaABAg","l wanna find new friend in USA. Who can be my friend.","@kurakalary7797","2022-12-20T12:35:53Z"
"UgwYpo8RtN7-QpqASZB4AaABAg","Utopia: A perfect world where everyone is happy<br>Struggle with an idea: Find it difficult to accept<br>Outlandish: Strange and unusual<br>Conquer: To control it by force<br>Someone who&#39;s humble: Not proud or arrogant<br>A grain of sand: Something which is both magnificent yet somehow important","@osenibalyqees5111","2022-12-20T07:11:17Z"
"Ugw-Qc5AiiR6pu2wzCV4AaABAg","Utopia: A perfect world where everyone is happy<br>Struggle with an idea: Find it difficult to accept","@osenibalyqees5111","2022-12-20T06:58:28Z"
"UgymeHCpHQ8fZYOaEz14AaABAg","I learn english and I need to a partner to speaking.I want to prepare a Level well If you search a pearson too maybe we can talk this one.More details I&#39;ll give on my email My level is from A2+ to B1","@starbucks7396","2022-12-16T12:28:36Z"
"UgxHqZe9WFMpXCX55n94AaABAg","Love this programme","@user-ht9um2yn1g","2022-12-16T08:46:50Z"
"Ugy28-0NjM_nH2O7q5R4AaABAg","Hello... From Bangladesh","@ziaurrahman7511","2022-12-16T07:08:39Z"
"Ugx-HkC7J8Gcd9c4R-V4AaABAg","Hi from Iraq 😮","@Elham7Ali","2022-12-15T07:57:54Z"
"UgwSs9zkFg-leJQilZx4AaABAg","Does &quot;BBC LEARNING ENGLISH&quot; has a channel in Telegram ?","@muhammad_umar_oo2","2022-12-14T15:05:27Z"
"UgwAdR4OadzYDhBuiRh4AaABAg","hello I need a girlfriend companion to talk to daily in English, writing or voice, to develop my language. On the phone or social media","@mahjoubghassen8119","2022-12-13T18:43:09Z"
"Ugy93mFbFdL9WWHHMUR4AaABAg","I also have significant dreams and I try hard to make them real. Good luck everyone.","@letmeseeyourworld","2022-12-12T17:43:47Z"
"UgxM88JY1ru4F2AODf94AaABAg","Hello everyone from Uzbekistan","@abbospolatov4311","2022-12-12T16:22:40Z"
"UgyOjoQlsr7viSHgjH94AaABAg","Hello I am from Uzbekistan 🇺🇿","@bekqulxolliyev3482","2022-12-12T09:37:46Z"
"UgxbbqrT8iQRNgoCRUJ4AaABAg","Hello from Algeria djalfa","@englishword5376","2022-12-11T20:33:04Z"
"UgySE1VghsOxL6LsoRd4AaABAg","Listening to you from Kyrgyzstan 🇰🇬 😌 🎶 ✨️","@Zhamaltay","2022-12-11T18:53:09Z"
"UgzI5xz4WpBw6d7xUTl4AaABAg","I&#39;d like following my dream but now it&#39;s impossible","@IrinaEn-fo9oh","2022-12-11T17:26:25Z"
"UgwLowF8sCmuIrrdOpN4AaABAg","Hello from the USA","@dildoraernazarova3915","2022-12-11T14:39:13Z"
"Ugzl8ddnb51DqGKnUt14AaABAg","Salomlar","@dildoraernazarova3915","2022-12-11T14:37:18Z"
"UgzECkZuP1CZmQrL0al4AaABAg","Thanks for meaningful video.I am overjoyed that I can follow my desire","@aydnquliyev6606","2022-12-10T16:46:11Z"
"Ugy81xR_4FUbbnkqOnp4AaABAg","I am also trying to follow my dreams, dropping out of college. And no regrets. Hope my dreams come true one day and sit behind me 🤞😊","@apilkarkee","2022-12-10T11:26:58Z"
"UgwPQeWzJjGnIAIVrEJ4AaABAg","Sharing, not having is the utopia of Klaus Schwab and his privileged  and rich supporters. I do not want to follow that dream - their dream","@emipod3693","2022-12-10T08:18:30Z"
"Ugx-5xDWQHnM5rmQq114AaABAg","Hearing from Brazil 🇧🇷","@minha_nicole","2022-12-09T23:17:32Z"
"Ugy3g9OG3Xrc7OTlvO54AaABAg","Hello from algeria ❤","@rachidabenaissa9146","2022-12-09T18:07:51Z"
"UgzZCPoZrNCg2lkXE9V4AaABAg","I don&#39;t admit myself to have been guilty in anything.","@azzyyy734","2022-12-05T18:15:57Z"
"Ugy2fx_iL2uh3e-Nd8J4AaABAg","Love from Pakistan 🇵🇰","@jalpha","2022-12-05T14:19:06Z"
"UgyZ2DaM55tby8nk7ph4AaABAg","Hello am from somalia 🇸🇴🇸🇴💪","@csalamawcali4225","2022-12-04T11:58:15Z"
"UgyEjTlnWocrAJarc9F4AaABAg","Hello from Cambodia!","@sokunyim","2022-12-03T12:29:09Z"
"Ugxc8dpW2nvGry5C_8l4AaABAg","Hi from Armenia 🇦🇲 ❤🤝","@emilygalstyan4056","2022-12-02T19:44:00Z"
"Ugz5unFIWM2k9neLhfl4AaABAg","I wish I followed my dreams","@azzyyy734","2022-12-01T16:28:05Z"
"UgzAE81GZyQEVkQcEOZ4AaABAg","Assalamu aalaikum . from Bangladesh","@rituakhiakter9014","2022-12-01T14:37:54Z"
"Ugy-GHiK2vLCZMPM4l14AaABAg","Hello I am from Bangladesh 🇧🇩","@rashedhossen4802","2022-12-01T14:26:49Z"
"UgzNOqnR6Vf_TMDJ33F4AaABAg","Thanks you si much","@Omoamin1989","2022-12-01T13:40:22Z"
"Ugw8ScgT8bR7CrFbagJ4AaABAg","Poderia fazer um podcast com esses áudios","@lis8999","2022-12-01T00:57:14Z"
"Ugx4de32IiQ8zW6q4iZ4AaABAg","Hello from egypt","@aymanmazal9976","2022-11-30T10:08:12Z"
"UgwIn6lYR9pMj44sfFt4AaABAg","Hello from Mongolia🖐","@coldfire5885","2022-11-29T14:14:26Z"
"UgxCyDUTsnXOZ74JSTJ4AaABAg","Hi; I am Ayesha Asghar from Pakistan. I am looking for female partner to speak English.Thanks!","@ayeshaasghar3940","2022-11-24T10:03:55Z"
"UgyTdL7k0Euz1IX5epJ4AaABAg","THANKS YOU SO MUCH!<br> A meaningful video ❤","@travelfoodchannel0195","2022-11-23T23:43:29Z"
"UgzoVwn6xR2eXivz6HZ4AaABAg","I followed my childhood dream  it was my dream to be English teacher hmdalh I am a teacher","@souadchayehloudj","2022-11-23T03:53:21Z"
"UgxnQwxvgD43lM6j3f94AaABAg","the best English teacher thank you","@smsm-ri4hi","2022-11-23T01:14:22Z"
"UgzQHKM2-o2gmwMBBz94AaABAg","Hello everbody. How are you. I&#39;m  learning English. I need  an English friend. 🥺","@ajoyib.uz.5108","2022-11-20T15:24:48Z"
"UgxMLGHbrInDeWoABk14AaABAg","Uzbekistan","@azamatovjahongir","2022-11-20T07:01:37Z"
"Ugz1tSZnNtogFGGlMJF4AaABAg","Very good teachers👍👍💯💯","@zeeshan9083","2022-11-19T05:24:09Z"
"UgwDmZprVzzBzmYxSqx4AaABAg","Never have courage  to make your dream true is sad.","@Daniel-fl5oq","2022-11-17T16:15:28Z"
"UgxMdKKVumZHYd2vgDF4AaABAg","Hello!  I&#39;am Tahmima  From Bangladesh 🤗","@Tahminaferdaws","2022-11-17T09:07:27Z"
"UgzVSiHvpjayq5L0rxV4AaABAg","I actually the way of following dreams whatever costs people.","@abdinourfarah1468","2022-11-17T07:45:50Z"
"UgwGf5vtGQBNbDTSTqh4AaABAg","Grateful by the video! I like so much your lessons!","@marthaabreu4860","2022-11-14T17:03:12Z"
"Ugw3VedkdK5Tyc5q-QR4AaABAg","báo bồn cầu","@Dan-ft6bj","2022-11-13T15:33:58Z"
"UgwSyamJoocWircSXCd4AaABAg","Utopia<br>To struggle with the idea<br>Outlandish<br>To conquer<br>Grain of sand","@khanhphamthivan5324","2022-11-12T02:45:08Z"
"Ugyw3W9CQvGQMTHoqGJ4AaABAg","Thank you  for your video very much! ❤✌🏻","@romatraditoribusnonpremia1789","2022-11-11T10:18:50Z"
"UgwEtWUJh--GgIZz6DB4AaABAg","Try","@antruongphamhoai1644","2022-11-11T00:51:30Z"
"Ugye79wMI9pwMYOB0Xx4AaABAg","Thanks for your video. but the interviewer i couldn&#39;t listen clearly, hope i can improve my listening.","@user-uj6om6kw9l","2022-11-10T15:55:12Z"
"Ugx28yCcxGA33ky2t9F4AaABAg","I think this way no body learn English  because it&#39;s not scientific way.  You can upload real vi5.","@amirhamza8168","2022-11-08T02:43:52Z"
"UgzGJfuokXU6zOXzvul4AaABAg","I am totally agree with people who share things with all the others","@marareina981","2022-11-07T18:59:52Z"
"Ugz5vvhpFoQXgmqeaxl4AaABAg","When I die my only regret will be not asking for help","@luvless_river","2022-11-07T12:34:40Z"
"Ugw0R_VYg-ugc_r6U2V4AaABAg","Hello from Azerbaijan 🇦🇿 💙❤💚","@sbinmmmmdova6441","2022-11-07T07:15:31Z"
"Ugzeng2iHiwT7h3qjVt4AaABAg","Hello guise!  From Bangladesh 🇧🇩","@mdraihanalistudent360","2022-11-06T14:05:01Z"
"UgyjaKLPbZVx17ENkEF4AaABAg","Hello from Cambodia","@devitkroeurnn2642","2022-11-05T02:14:48Z"
"UgxdgyuK9wyhz_UrdNx4AaABAg","Why are we afraid to follow our dreams? It&#39;s because we are self-aware about our RESPONSIBILITIES to ensure the bright future of our families, and the most important is, our children. Live for myself? That idea is fascinating, especially if you are successful. Whereas you will be taught another lesson by someone who tells you loudly: &quot;I TOLD YOU! Make sure your dreams are realistic!&quot; (LOL)","@hungquocvo901","2022-11-03T00:57:51Z"
"UgxZGGktY93jhAv56IZ4AaABAg","Hello from Malaysia🇲🇾","@kaww2516","2022-11-01T14:14:08Z"
"Ugz-WC3BopigZuyrGTF4AaABAg","It is very nice topic!","@lorlamphin768","2022-11-01T05:36:06Z"
"UgwAX-TI_oV4HhUproB4AaABAg","utopia: a perfect world where everyone is happy<br>struggle with an idea: find it difficult to accept<br>outlandish: unusal and strange<br>conquer: control to it by force<br>bumble: not proud or arrogant<br>a grain of sand: insignificant yet somehow important","@maitrinhnguyentran4626","2022-11-01T00:31:57Z"
"UgyzSegyCBOclKEasFh4AaABAg","Hello from Brazil 🇧🇷","@rafaelvale220","2022-10-31T16:01:25Z"
"Ugy7nWFfIMDUuMgPqmp4AaABAg","I am from Vietnamese ❤","@anhpham9714","2022-10-30T23:11:59Z"
"UgybOs002A8CL36HKj54AaABAg","follow your dreams ! you can do it !","@zzqwems343","2022-10-30T11:11:40Z"
"Ugy9TAwiUOPSyEmFLMt4AaABAg","hi from kurdistan","@muhammedrazaq7922","2022-10-30T04:30:27Z"
"UgzeenpTO2N0fU9NLqR4AaABAg","Hello from Ukraine 🇺🇦","@lolasolo2661","2022-10-29T15:18:50Z"
"UgxJv5G0vA7-JYZ3Jrh4AaABAg","English.","@secularman3402","2022-10-29T04:50:40Z"
"Ugzkzj8JE-DkAy81MlJ4AaABAg","chỗ 3500 đọc sao nghe ko được ạ","@thuthao5901","2022-10-25T04:41:21Z"
"UgxbUkqFDsb_qZHwyYl4AaABAg","Trying to achieve my dream now! Wish me luck","@nilamcaroline5759","2022-10-24T15:01:59Z"
"UgwmvZurQUfOc9qVQTB4AaABAg","I&#39;m from Bangladesh 🇧🇩","@withmhasan","2022-10-24T04:14:00Z"
"Ugxi9i5RbJpjveBmaAN4AaABAg","The tall lan strangely fax because hope simulteneously share apropos a last chard. aboard, offbeat drink","@lisal7841","2022-10-23T18:26:24Z"
"UgzC8vvaZ-9WDE5YDul4AaABAg","Yes, I am following my dream.","@CareerTalks","2022-10-22T14:28:26Z"
"UgxEx_Zy-2kwmX2zHud4AaABAg","Love from Bangladesh 🇧🇩","@kmnaimahmed","2022-10-22T06:01:19Z"
"UgyPBTauAO1Lrf11t9N4AaABAg","Thanks a bunch to BBC. When I watch all transcripts and subtitles of your each discussion or news review I become very glad . Because I understand everything clearly.  So I humbly request to BBC learning English  to provide all transcripts or subtitles of your each topic/discussion/news so that we can easily understand every program specifically we who are non native speakers.","@sohagsuperbhossen8557","2022-10-22T04:20:08Z"
"UgxPQH4QTZs8TJRf2Pl4AaABAg","Best regards from Mozambik 🇲🇿","@abelnandza4828","2022-10-21T09:17:14Z"
"UgyTMqPB-QcxcjoQplV4AaABAg","Hello from Russia 🇷🇺!","@user-sb5ir6xc2q","2022-10-19T19:35:56Z"
"Ugw627iyNR1rG_eJP594AaABAg","Hello, <br>I would like to translate this video into Arabic language subtitle as a project at my university. <br>If you just give me an approval, so when I download it, YouTube won’t delete it.","@user-le9kl7bp7z","2022-10-18T13:03:39Z"
"UgxUr0fyLyRL76MxV2J4AaABAg","Hello I am from 🇻🇳","@HueNguyen-qz7ml","2022-10-16T22:49:23Z"
"Ugybor0ovh7xhw0tHnZ4AaABAg","Hello from Morocco","@khadijaarrahmouni4527","2022-10-15T08:56:37Z"
"UgyyZRIQWpeIVB2Lslh4AaABAg","Hello from Vietnam 🇻🇳!","@ngocnguyen-sp6iy","2022-10-15T06:17:58Z"
"Ugwb7yOZ1ngyB2L5XCZ4AaABAg","Hi from turkey","@beyzanurdemirci4193","2022-10-14T17:18:21Z"
"UgzxWb9kZXbtG4DR55N4AaABAg","Thanks for BBC","@thomhoang413","2022-10-14T08:53:11Z"
"UgxKm1PonVTZPstkxVt4AaABAg","Is there any chinese follow this chanel?","@lizhi6207","2022-10-12T17:38:58Z"
"UgxVaUai-VKV411kXRZ4AaABAg","thank you so much BBC learing english because through your channel i improve my english and words meaning ,😍","@prashantarmo3154","2022-10-11T11:20:17Z"
"UgwOzWzlmS7uc6v3FwV4AaABAg","I love you!","@vitakost5229","2022-10-10T14:35:47Z"
"UgzAyU2SGCR7nGmgdoF4AaABAg","Hello from Uzbekistan","@karaokewithenglishlyrics5972","2022-10-10T00:26:07Z"
"UgyLQkGSOnHiQACJSvB4AaABAg","I&#39;ve learned a lot from this series. You guys are truly the best English teacher.","@betty1786","2022-10-05T15:38:07Z"
"UgzOqlDzRkC_-O-ZvTh4AaABAg","Hellooo from Uzbekistan 🇺🇿🇺🇿","@jonymaguire6292","2022-10-05T14:19:34Z"
"Ugy9-4PONUS6msHEs_x4AaABAg","Hello from Bali Indonesia...","@rizalahmad7427","2022-10-05T02:20:14Z"
"UgzKH_fiTe5tV5Vx8Yh4AaABAg","I m from india which is poor country","@silencesilence5214","2022-10-04T15:00:07Z"
"UgzXVPsA9DAoazxKMJd4AaABAg","Hello from india","@silencesilence5214","2022-10-04T14:59:51Z"
"UgzudyDPt5QdXCXomYF4AaABAg","I am from Punjab","@anmolpreetsingh5158","2022-10-04T12:20:07Z"
"Ugx3RLt91OlElXbQlFl4AaABAg","It is boring","@cristianandrescaicedogil1263","2022-10-04T02:03:48Z"
"UgwwECrkoFvCQfcxXvx4AaABAg","Love from India. ♥️♥️♥️","@rabidewri6698","2022-10-02T19:46:14Z"
"UgxBXuToX28gi7D4nft4AaABAg","Hello from Thailand","@phanutumningam6030","2022-10-02T14:36:44Z"
"UgwKYwrYTuJK0DAXeXt4AaABAg","One of my dreams is learn English and communicate with everybody","@bastianse8235","2022-10-02T14:22:13Z"
"UgxUK2WBrCGLXe2aWEN4AaABAg","Love you from Myanmar😍😍😍","@khunthuraaung","2022-10-02T12:52:48Z"
"UgzO_LvIn7H7HGnnmwN4AaABAg","Hello <br>I&#39;m From Bangladesh 🇧🇩","@abubokorsiddiki5846","2022-10-02T01:06:57Z"
"UgzC-XaopYm8K0LJOWp4AaABAg","From Pakistan","@AIZone1254","2022-09-30T05:17:31Z"
"UgxFzo8OTS6_8fTv9B94AaABAg","Video?","@muhammadomar2824","2022-09-27T16:12:20Z"
"UgyqpsfQ4b_3pc1YKS14AaABAg","Hello from Iran","@sanarezaei1095","2022-09-27T14:38:26Z"
"UgynRYwD0gfJZ0Q_WaF4AaABAg","ALL videos are good , meanly about health  and knowlege in general like Are you following your dream?","@mariavicente1788","2022-09-26T14:37:29Z"
"UgwiAyCizhaJQ_20V3l4AaABAg","I loved this video. Great theme. THEY ARE always good.","@mariavicente1788","2022-09-26T03:44:47Z"
"UgzPABi42G3mj5zEQZR4AaABAg","Greetings from Mexico 🇲🇽","@courtney_bert","2022-09-25T03:54:42Z"
"Ugw7xNUaaJYIL9VAdpp4AaABAg","can anyone give me the script plz","@baonguyenthieu751","2022-09-23T14:40:17Z"
"UgxWYrYbyiep2q4Wbxx4AaABAg","Hello everybody. I love this Channel . Congrats","@vilsonrafaelfaber4394","2022-09-23T13:54:39Z"
"UgxGAiFvPrGf2ZJYTVB4AaABAg","That&#39;s great","@alinaema5012","2022-09-21T16:12:05Z"
"UgyWYXgMV0DrGgb-mWx4AaABAg","Hello everybody","@Falastinbizniki.","2022-09-21T12:38:06Z"
"UgweRB7f5fmE-f_QK-V4AaABAg","Wonderful session.","@bontiboruah5157","2022-09-21T02:06:17Z"
"Ugwh6QK8EJDXN60TkMN4AaABAg","Hello from Uzbekistan","@TWICEuz","2022-09-21T01:40:54Z"
"UgzHHpTLq3V1Vj-7N194AaABAg","Hello from Pakistan 🇵🇰🇵🇰","@itsfangedits","2022-09-20T16:26:33Z"
"Ugxy2hsndpW5EqrCvTJ4AaABAg","Hello from Pakistan","@itsfangedits","2022-09-20T16:25:56Z"
"UgwqiKzswjymWdkaSid4AaABAg","Nice job <br>but, what is the meaning of tendoms?","@ahmaddaraghma3739","2022-09-20T12:37:16Z"
"Ugx2I_Ay7jcFsxJNANx4AaABAg","Sadly, at this point in time i still don&#39;t know what is the thing that i wanted to do or the dream i can sacrifice for it!","@hunglai9851","2022-09-20T09:27:15Z"
"UgxroCFFAvrG3LC8Lq14AaABAg","When I was a boy I wanted to became a pilot but now I am engennering of mines and enjoy it","@juangabernal","2022-09-19T14:25:40Z"
"UgyzvoDg8HteVB7qbEF4AaABAg","qué preciosa","@sidneybraniganyl6846","2022-09-17T01:58:55Z"
"Ugys3mOcNKv16FVGTB54AaABAg","Conquering your dream is not easy assignment, it requires your effort and passion. Hopefully everyone could find the most comfortable way to achieve your dream 😊","@hungvu-gi8mv","2022-09-16T20:05:57Z"
"UgybZcb3jVsnIOKm_ZZ4AaABAg","BBC high quality video never let us disappointed, many thanks!💐🥰","@tuledung9843","2022-09-16T16:39:20Z"
"UgxCgV0YJVMfdwJOVdx4AaABAg","Hello from somalia","@jibrilsaid4393","2022-09-16T14:08:12Z"
"UgxEys_4WHBlCNijwpN4AaABAg","Hi everyone🖐.  Does anyone have the text of the dialogue in video? Please give if possible 🙏","@dilsuzrahmonova6097","2022-09-16T08:23:43Z"
"UgyP3dVYucdmguMG7ht4AaABAg","Hello,,,I live in Sylhet which is the north-east part of Bangladesh 🇧🇩🇧🇩","@errorgamer1930","2022-09-16T08:10:32Z"
"UgxPCPyJq9dFKKCCRT54AaABAg","Hello from Uzbekistan","@saxobiddinxolmurodov3123","2022-09-15T13:30:35Z"
"Ugx7orzX3wjx75oE0b94AaABAg","Thank you","@User-vh4gy","2022-09-15T13:22:50Z"
"UgzASdhvaDBP3yFu4J94AaABAg","English Imitation Practice for Spoken English👍👍👍😀😀😀","@Suraj.Siwa.","2022-09-15T12:47:12Z"
"Ugw_kHD-zuLpxLCsWHJ4AaABAg","Hello from Iraq 🇮🇶👋🏻❤️","@zainabbasim3518","2022-09-15T07:50:27Z"
"UgyZn8H-m0VaZ_PKDyF4AaABAg","Thank you for letting me know about the Riverside. I saw their website and the information made me want to join it. The community is an utopia!","@Yuki-ns5yk","2022-09-14T23:56:05Z"
"Ugw71-aK2UQ7Z4wER514AaABAg","Hello from Sylhet, Bangladesh","@Ashfakul_Fahim","2022-09-14T16:56:40Z"
"UgzoGbr2YZ1O_F82_EN4AaABAg","tiny beautiful piece of sand","@andreyk.l9585","2022-09-14T12:14:06Z"
"Ugwp5Wc2IYTmvghTaJt4AaABAg","Hallo from Italy useful explanations , dialogues and vocabulary!!! I like so much I listen esch days. Thank you","@alessandraromiti2750","2022-09-14T08:12:52Z"
"UgxKKvzPBRiJ0h5lJhl4AaABAg","Hello, I&#39;m from Uzbekistan.","@muxlis_6","2022-09-14T01:48:17Z"
"UgwdZhspHOMpRP9aZ-p4AaABAg","You are amazing","@sanazintheuniverse","2022-09-13T15:18:15Z"
"Ugxvu2bWAV-9L7E69md4AaABAg","Hello from india🇮🇳","@ankumarsahu9834","2022-09-13T12:28:15Z"
"UgzFRMtp6e8lPRrK3jd4AaABAg","Thanks! That was informative","@flashflash9202","2022-09-12T23:17:36Z"
"UgzXoUYKlTq2QJe2jHp4AaABAg","Hello from Izmail, Ukraine 🇺🇦","@alexandrabytko","2022-09-12T07:34:31Z"
"UgziqgLQ8eF2B5HSVZp4AaABAg","Every community is based on the ideas of communism which basis is sharing resources","@user-vn2hm9rt8g","2022-09-12T07:01:55Z"
"UgzF7zXPdQof1vF6m3h4AaABAg","Love from Bangladesh ❤️","@hridoy4144","2022-09-12T01:22:33Z"
"UgyqWqEZcfSGAAFCVDx4AaABAg","vocab i learned in this video<br>dare: to brave enough to do something that is very diffcult<br>dare to so th<br>dare sb to do sth<br>come true: to happen in the way yoy had hoped<br>I&#39;d always dreamed owning own house and now it&#39;s come true<br>terminally=finally<br>arrogant=proud<br>arrogance(n)<br>utopia: a pefect society in which people are rally happy<br>outlandish=bizarre=eccentric=odd: strange and unusual and difficult to accept or like<br>humble: not  arrogant , low social rank<br>(v) make some understand that they are not important<br>label(n/v)<br>(n) The label on the T-shirt said &quot; You are an angel&quot;<br> v: attach a label on","@thisisalia1410","2022-09-11T16:47:30Z"
"Ugys8RuFv6iCJ1x4G4J4AaABAg","Where i can get the pdf of this podcast...??","@AnjaliKumari-up1gl","2022-09-11T03:42:01Z"
"UgzBbukiALEyYD_e6_h4AaABAg","Interesting","@k.t8174","2022-09-11T02:40:42Z"
"UgyuOwPLetxhZFEs2DN4AaABAg","I&#39;m following my dreams even though you don&#39;t see them clearly but it certainly requieres Faith and effort.","@raularcella6856","2022-09-10T15:10:57Z"
"Ugx-iM7oMBSOdaXVMCZ4AaABAg","Nice","@vikashbabu3321","2022-09-10T03:31:10Z"
"UgyIPs3LH8LQy8-tTE54AaABAg","utopia: perfect<br>struggle with an idea -&gt; it is difficult to accept<br>outlandish -&gt; strange<br>a grain of sand: insignificant but important to the whole","@thuys5410","2022-09-10T02:13:10Z"
"UgyHdJB2YTk-svQXLfl4AaABAg","Thanks to bbc learning english team.","@Nitishkumar-bh9zw","2022-09-09T17:49:50Z"
"UgysccEDSBwAze3-zLp4AaABAg","I hope can learning English on this channel","@ichlasulamal5683","2022-09-09T15:00:35Z"
"UgxAWlwomIPq7YZlvzx4AaABAg","Both of you speak so beautifully!","@muxlisaumarova2294","2022-09-09T14:19:54Z"
"Ugyj1Q9RdqdSchpafFB4AaABAg","Who are ielts student<br>like &amp; comment here","@SteveHarveyshort00","2022-09-09T14:08:11Z"
"Ugw2Fvlynm054nyYMDx4AaABAg","I&#39;m listening from Ethiopia. BBC learning English for all.","@yasina63","2022-09-09T08:05:28Z"
"Ugy9zATmaZGozaHUylp4AaABAg","Outlandish, a grain of sand, conquer, humble","@dariacurnin465","2022-09-09T07:36:13Z"
"UgxfUIi1aXVIxT9Io5Z4AaABAg","Yes I&#39;m chasing my dream from past 10 years 😞","@AjayKumar-bt8bw","2022-09-09T06:42:30Z"
"UgxrEZR3PcubNv_aZhZ4AaABAg","Interesting subject. Thanks.💙💙❤❤","@abolfazlabouali5084","2022-09-09T06:28:35Z"
"UgyWghLfzUl67aC0gc54AaABAg","Outlandish","@user-iu4nn4nf6o","2022-09-09T04:14:13Z"
"Ugx-PYjgCcHlAE85qOp4AaABAg","Perfect","@fatehaasif390","2022-09-09T03:46:38Z"
"UgyojpLNC3NjOJ1nwgZ4AaABAg","I  really like your program. Thanksca lot. Greetings from Mexico.","@benjaminestrada8788","2022-09-09T01:49:06Z"
"Ugz4j7R1pJ2NhvFs4Wd4AaABAg","INDIA 🚩","@TonyStark-30001","2022-09-09T01:12:02Z"
"Ugx6b2b-NDpaxc2mXLZ4AaABAg","Hello from Brazil","@oseiasribeirodasilva2900","2022-09-09T01:02:30Z"
"UgxvAWPR-F6FCNMUQEB4AaABAg","Thank you","@ysbh228","2022-09-09T00:39:28Z"
"Ugx4nfWuNN8vNyr5fd14AaABAg","Thanks for uploading the video.","@hieuhoangthi4946","2022-09-09T00:15:30Z"
"UgzM6i59kqx-uCOACyB4AaABAg","Hello from marocco","@jawad7989","2022-09-08T20:43:51Z"
"UgwKqzwNOGeUYf_RnUZ4AaABAg","Hello from Brazil 🇧🇷","@helison6899","2022-09-08T20:13:08Z"
"Ugzj6m_wN_yUohukOVJ4AaABAg","Hello Thanks BBC Learning","@aloubagayoko2870","2022-09-08T17:14:48Z"
"UgzybmdXRy6XfNN5SmF4AaABAg","Done","@bangnguyenluong2187","2022-09-08T16:40:47Z"
"Ugx3bWet2KgXfnw7yAN4AaABAg","Is the word fireman and the likes with man at the end considered sexist ?","@najatarabia741","2022-09-08T16:35:19Z"
"Ugw5LL1gd4x9rCpSQKJ4AaABAg","Hello From Morocco, Chefchaouen. 💙","@mohamedaakki4857","2022-09-08T16:07:31Z"
"Ugwi2Si4_Bb9RR6HpRx4AaABAg","Hi there! <br>Pls tell why do u use the term&#39; the English we speak&#39;. &#39;The&#39;is not usually used with language name then why do u use . Pls tell me","@PardeepKumar-vo5pp","2022-09-08T15:45:06Z"
"UgywgeggSpimRMXTCs14AaABAg","This video reminds us that dreams can come true. So let&#39;s chase our dreams.","@Neo-Reloaded","2022-09-08T15:08:11Z"
"UgxMkamg3qpUyBtUQ7d4AaABAg","THE BEST OF BBC LEARNING INGLISH I AM HAPPY 🤔🤔","@seedigacade2976","2022-09-08T14:54:32Z"
"UgygDlmbs-KGlkvl7ut4AaABAg","Thanks for uploading video✌️","@Sydney-life","2022-09-08T14:53:36Z"
"Ugyt7PQr1KWTnb6tvBt4AaABAg","Hello I am from India and learning English and want speaking English","@ramashankar8689","2022-09-08T14:51:48Z"
"UgxsQBt7NuXSI85i0I54AaABAg","Thanks for the lesson .😊🤗","@zehramusayeva5372","2022-09-08T14:51:31Z"
"UgyxdRGHhG8pYrl5rBJ4AaABAg","VOCABULARY IN THIS VIDEO <br>
<br>1.	Dared:  to be brave enough to do something that is risky or that you are afraid to do – used especially in questions or negative sentences
<br>→ dare (to) do something
<br>→ dare somebody to do something
<br>2.	Come true: if wishes, dreams etc come true, they happen in the way that someone has said or hoped that they would
<br>→ be a dream come true
<br>3.	Terminally = finally
<br>4.	Arrogant = proud: behaving in an unpleasant or rude way because you think you are more important than other people
<br>5.	Utopia: perfect, ideal society where everyone is happy and gets along with each other
<br>6.	Struggle with (something): find it difficult to accept or even think about (something)
<br>7.	Outlandish: strange, unusual and difficult to like
<br>8.	Conquer: control something by force 
<br>9.	Humble: not proud or arrogant
<br>10.	A grain of sand: small and insignificant, yet at the same time important, part of a whole
<br>SENTENCES 
<br>11.	But at the same time
<br>12.	Gets along with each other<br>
<br>9/8/2022 VIETNAM → ALL THE BEST FOR YOU ^^","@trangdieu.18c","2022-09-08T14:43:42Z"
"UgwiW887oJlCgd8IuDx4AaABAg","That&#39;s very good whey to learn english!!","@jaquelinecardoso1949","2022-09-08T14:39:48Z"
"UgyFfFZ8r93ygn6WEU14AaABAg","Hello everyone, I am from Vietnam 🇻🇳","@hongnhung3464","2022-09-08T14:36:33Z"
"Ugz_j03MVQB9QlRCtiV4AaABAg","Hi everyone","@lktoan6350","2022-09-08T14:33:58Z"
"UgzSdmtpGLfcaTMwdRF4AaABAg","Hello from Azerbaijan 🇦🇿♥️🤝","@elxanallahyarov6306","2022-09-08T14:33:08Z"
"UgyJNR1UP9li00IUpgF4AaABAg.9qyuEhJBaf29xGIwG1sDOL","This is great. I love this program.","@KING_SADAT","2023-11-18T16:14:50Z"
